id,text,created_at,retweets,likes,hashtags,mentions,label
298085,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-21 02:54:49,16,57,#Travel #Foodie,@random_user,normal
855103,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-20 01:50:54,74,109,#Life #Fun,@random_user,normal
689165,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-28 06:53:32,48,104,#Life #Fun,@random_user,normal
978867,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-08 14:36:49,22,93,#Life #Fun,@random_user,normal
656621,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-23 20:38:55,86,126,#Life #Fun,@random_user,normal
678164,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-28 11:22:41,6,74,#Life #Fun,@random_user,normal
559216,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-20 08:07:19,185,856,#CyberSecurity #Threat,@CyberThreatSec,threat
428757,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-23 13:25:43,223,513,#CyberSecurity #Threat,@CyberThreatSec,threat
320536,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-01 18:02:45,65,259,#Life #Fun,@random_user,normal
603116,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-24 19:43:38,39,153,#Travel #Foodie,@random_user,normal
624185,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-04 15:23:57,69,240,#Travel #Foodie,@random_user,normal
391236,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-25 06:27:12,67,57,#Travel #Foodie,@random_user,normal
508704,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-11 17:22:28,77,101,#Life #Fun,@random_user,normal
518517,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-20 01:24:55,150,754,#CyberSecurity #Threat,@CyberThreatSec,threat
846946,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-08 05:52:40,83,76,#Travel #Foodie,@random_user,normal
723861,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-16 06:00:44,60,41,#Life #Fun,@random_user,normal
982909,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-09 07:50:28,67,145,#Life #Fun,@random_user,normal
690433,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-24 22:14:35,371,521,#CyberSecurity #Threat,@CyberThreatSec,threat
946277,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-14 16:25:51,83,297,#Travel #Foodie,@random_user,normal
773921,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-02 21:13:06,86,222,#CyberSecurity #Threat,@CyberThreatSec,threat
371655,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-31 00:19:59,308,997,#CyberSecurity #Threat,@CyberThreatSec,threat
245825,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-10 08:39:36,72,186,#Life #Fun,@random_user,normal
850919,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-18 20:32:55,65,247,#Life #Fun,@random_user,normal
588673,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-14 11:46:22,18,12,#Travel #Foodie,@random_user,normal
790639,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-13 03:01:21,30,158,#Life #Fun,@random_user,normal
729242,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-30 20:45:20,10,101,#Life #Fun,@random_user,normal
